Season,Race,Driver,Team,LapNumber,Stint,TyreLife,Compound,FreshTyre,LapTime,Position,LapTimeFuelCorrected
season2024,Spa-Francorchamps,MAG,Haas F1 Team,29.0,2.0,12.0,HARD,True,108.846,15.0,110.441
season2024,Spa-Francorchamps,MAG,Haas F1 Team,30.0,2.0,13.0,HARD,True,108.469,15.0,110.119
season2024,Spa-Francorchamps,MAG,Haas F1 Team,31.0,2.0,14.0,HARD,True,109.229,15.0,110.934
season2024,Spa-Francorchamps,MAG,Haas F1 Team,32.0,2.0,15.0,HARD,True,108.624,15.0,110.384
season2024,Spa-Francorchamps,MAG,Haas F1 Team,33.0,2.0,16.0,HARD,True,108.658,15.0,110.473
season2024,Spa-Francorchamps,MAG,Haas F1 Team,34.0,2.0,17.0,HARD,True,108.522,15.0,110.39200000000001
season2024,Spa-Francorchamps,MAG,Haas F1 Team,35.0,2.0,18.0,HARD,True,108.437,15.0,110.362
season2024,Spa-Francorchamps,MAG,Haas F1 Team,36.0,2.0,19.0,HARD,True,108.701,14.0,110.681
season2024,Spa-Francorchamps,MAG,Haas F1 Team,37.0,2.0,20.0,HARD,True,108.916,14.0,110.951
season2024,Spa-Francorchamps,MAG,Haas F1 Team,38.0,2.0,21.0,HARD,True,108.742,14.0,110.83200000000001
season2024,Spa-Francorchamps,MAG,Haas F1 Team,39.0,2.0,22.0,HARD,True,108.906,14.0,111.051
season2024,Spa-Francorchamps,MAG,Haas F1 Team,40.0,2.0,23.0,HARD,True,108.616,14.0,110.816
season2024,Spa-Francorchamps,MAG,Haas F1 Team,41.0,2.0,24.0,HARD,True,109.651,15.0,111.90599999999999
season2024,Spa-Francorchamps,MAG,Haas F1 Team,42.0,2.0,25.0,HARD,True,108.869,15.0,111.179
season2024,Spa-Francorchamps,MAG,Haas F1 Team,43.0,2.0,26.0,HARD,True,108.157,15.0,110.52199999999999
season2024,Spa-Francorchamps,MAG,Haas F1 Team,44.0,2.0,27.0,HARD,True,107.848,15.0,110.268
season2024,Spa-Francorchamps,BOT,Kick Sauber,2.0,1.0,2.0,MEDIUM,True,111.452,13.0,111.562
season2024,Spa-Francorchamps,BOT,Kick Sauber,3.0,1.0,3.0,MEDIUM,True,111.085,13.0,111.25
season2024,Spa-Francorchamps,BOT,Kick Sauber,4.0,1.0,4.0,MEDIUM,True,110.527,13.0,110.747
season2024,Spa-Francorchamps,BOT,Kick Sauber,5.0,1.0,5.0,MEDIUM,True,110.462,13.0,110.73700000000001
season2024,Spa-Francorchamps,BOT,Kick Sauber,6.0,1.0,6.0,MEDIUM,True,111.097,13.0,111.42699999999999
season2024,Spa-Francorchamps,BOT,Kick Sauber,7.0,1.0,7.0,MEDIUM,True,111.179,13.0,111.56400000000001
season2024,Spa-Francorchamps,BOT,Kick Sauber,8.0,1.0,8.0,MEDIUM,True,111.417,12.0,111.857
season2024,Spa-Francorchamps,BOT,Kick Sauber,9.0,1.0,9.0,MEDIUM,True,111.409,11.0,111.90400000000001
season2024,Spa-Francorchamps,BOT,Kick Sauber,10.0,1.0,10.0,MEDIUM,True,110.863,11.0,111.413
season2024,Spa-Francorchamps,BOT,Kick Sauber,13.0,2.0,2.0,HARD,True,109.373,16.0,110.08800000000001
season2024,Spa-Francorchamps,BOT,Kick Sauber,14.0,2.0,3.0,HARD,True,111.793,17.0,112.563
season2024,Spa-Francorchamps,BOT,Kick Sauber,16.0,2.0,5.0,HARD,True,109.947,16.0,110.827
season2024,Spa-Francorchamps,BOT,Kick Sauber,17.0,2.0,6.0,HARD,True,110.175,16.0,111.11
season2024,Spa-Francorchamps,BOT,Kick Sauber,18.0,2.0,7.0,HARD,True,110.391,15.0,111.381
season2024,Spa-Francorchamps,BOT,Kick Sauber,19.0,2.0,8.0,HARD,True,109.32,14.0,110.365
season2024,Spa-Francorchamps,BOT,Kick Sauber,20.0,2.0,9.0,HARD,True,109.95,14.0,111.05
season2024,Spa-Francorchamps,BOT,Kick Sauber,21.0,2.0,10.0,HARD,True,109.981,14.0,111.136
season2024,Spa-Francorchamps,BOT,Kick Sauber,22.0,2.0,11.0,HARD,True,109.808,13.0,111.018
season2024,Spa-Francorchamps,BOT,Kick Sauber,23.0,2.0,12.0,HARD,True,109.887,13.0,111.152
season2024,Spa-Francorchamps,BOT,Kick Sauber,24.0,2.0,13.0,HARD,True,109.757,12.0,111.077
season2024,Spa-Francorchamps,BOT,Kick Sauber,25.0,2.0,14.0,HARD,True,109.46,12.0,110.835
season2024,Spa-Francorchamps,BOT,Kick Sauber,26.0,2.0,15.0,HARD,True,109.591,12.0,111.021
season2024,Spa-Francorchamps,BOT,Kick Sauber,27.0,2.0,16.0,HARD,True,109.4,12.0,110.885
season2024,Spa-Francorchamps,BOT,Kick Sauber,28.0,2.0,17.0,HARD,True,109.571,11.0,111.111
season2024,Spa-Francorchamps,BOT,Kick Sauber,29.0,2.0,18.0,HARD,True,109.357,11.0,110.952
season2024,Spa-Francorchamps,BOT,Kick Sauber,30.0,2.0,19.0,HARD,True,108.766,11.0,110.41600000000001
season2024,Spa-Francorchamps,BOT,Kick Sauber,31.0,2.0,20.0,HARD,True,108.943,10.0,110.648
season2024,Spa-Francorchamps,BOT,Kick Sauber,32.0,2.0,21.0,HARD,True,108.951,10.0,110.711
season2024,Spa-Francorchamps,BOT,Kick Sauber,33.0,2.0,22.0,HARD,True,108.804,10.0,110.619
season2024,Spa-Francorchamps,BOT,Kick Sauber,34.0,2.0,23.0,HARD,True,109.512,10.0,111.382
season2024,Spa-Francorchamps,BOT,Kick Sauber,37.0,3.0,2.0,MEDIUM,True,107.019,16.0,109.054
season2024,Spa-Francorchamps,BOT,Kick Sauber,38.0,3.0,3.0,MEDIUM,True,107.672,16.0,109.762
season2024,Spa-Francorchamps,BOT,Kick Sauber,39.0,3.0,4.0,MEDIUM,True,107.777,16.0,109.922
season2024,Spa-Francorchamps,BOT,Kick Sauber,40.0,3.0,5.0,MEDIUM,True,108.11,16.0,110.31
season2024,Spa-Francorchamps,BOT,Kick Sauber,41.0,3.0,6.0,MEDIUM,True,108.818,16.0,111.073
season2024,Spa-Francorchamps,BOT,Kick Sauber,42.0,3.0,7.0,MEDIUM,True,108.334,16.0,110.644
season2024,Spa-Francorchamps,BOT,Kick Sauber,43.0,3.0,8.0,MEDIUM,True,107.889,16.0,110.25399999999999
season2024,Spa-Francorchamps,BOT,Kick Sauber,44.0,3.0,9.0,MEDIUM,True,107.516,16.0,109.936
season2024,Spa-Francorchamps,TSU,RB,2.0,1.0,2.0,MEDIUM,True,112.391,19.0,112.501
season2024,Spa-Francorchamps,TSU,RB,3.0,1.0,3.0,MEDIUM,True,111.051,18.0,111.21600000000001
season2024,Spa-Francorchamps,TSU,RB,4.0,1.0,4.0,MEDIUM,True,110.858,18.0,111.078
season2024,Spa-Francorchamps,TSU,RB,5.0,1.0,5.0,MEDIUM,True,110.956,18.0,111.23100000000001
season2024,Spa-Francorchamps,TSU,RB,6.0,1.0,6.0,MEDIUM,True,111.318,18.0,111.648
season2024,Spa-Francorchamps,TSU,RB,7.0,1.0,7.0,MEDIUM,True,111.179,17.0,111.56400000000001
season2024,Spa-Francorchamps,TSU,RB,8.0,1.0,8.0,MEDIUM,True,111.369,16.0,111.809
season2024,Spa-Francorchamps,TSU,RB,9.0,1.0,9.0,MEDIUM,True,111.69,15.0,112.185
season2024,Spa-Francorchamps,TSU,RB,10.0,1.0,10.0,MEDIUM,True,111.514,14.0,112.064
season2024,Spa-Francorchamps,TSU,RB,11.0,1.0,11.0,MEDIUM,True,112.479,14.0,113.084
season2024,Spa-Francorchamps,TSU,RB,12.0,1.0,12.0,MEDIUM,True,111.556,13.0,112.216
season2024,Spa-Francorchamps,TSU,RB,13.0,1.0,13.0,MEDIUM,True,111.38,11.0,112.095
season2024,Spa-Francorchamps,TSU,RB,14.0,1.0,14.0,MEDIUM,True,111.117,10.0,111.887
season2024,Spa-Francorchamps,TSU,RB,17.0,2.0,2.0,SOFT,True,109.415,19.0,110.35000000000001
season2024,Spa-Francorchamps,TSU,RB,18.0,2.0,3.0,SOFT,True,109.66,19.0,110.64999999999999
season2024,Spa-Francorchamps,TSU,RB,19.0,2.0,4.0,SOFT,True,109.388,19.0,110.433
season2024,Spa-Francorchamps,TSU,RB,20.0,2.0,5.0,SOFT,True,109.621,19.0,110.72099999999999
season2024,Spa-Francorchamps,TSU,RB,21.0,2.0,6.0,SOFT,True,109.633,18.0,110.788
season2024,Spa-Francorchamps,TSU,RB,22.0,2.0,7.0,SOFT,True,111.803,18.0,113.01299999999999
season2024,Spa-Francorchamps,TSU,RB,23.0,2.0,8.0,SOFT,True,111.085,18.0,112.35
season2024,Spa-Francorchamps,TSU,RB,24.0,2.0,9.0,SOFT,True,111.096,17.0,112.416
season2024,Spa-Francorchamps,TSU,RB,25.0,2.0,10.0,SOFT,True,109.135,17.0,110.51
season2024,Spa-Francorchamps,TSU,RB,26.0,2.0,11.0,SOFT,True,109.18,17.0,110.61000000000001
season2024,Spa-Francorchamps,TSU,RB,27.0,2.0,12.0,SOFT,True,109.162,17.0,110.647
season2024,Spa-Francorchamps,TSU,RB,28.0,2.0,13.0,SOFT,True,109.156,17.0,110.69600000000001
season2024,Spa-Francorchamps,TSU,RB,29.0,2.0,14.0,SOFT,True,109.252,16.0,110.847
season2024,Spa-Francorchamps,TSU,RB,30.0,2.0,15.0,SOFT,True,109.936,17.0,111.58600000000001
season2024,Spa-Francorchamps,TSU,RB,31.0,2.0,16.0,SOFT,True,109.338,17.0,111.04299999999999
season2024,Spa-Francorchamps,TSU,RB,32.0,2.0,17.0,SOFT,True,109.085,17.0,110.845
season2024,Spa-Francorchamps,TSU,RB,33.0,2.0,18.0,SOFT,True,109.017,17.0,110.832
season2024,Spa-Francorchamps,TSU,RB,34.0,2.0,19.0,SOFT,True,109.011,17.0,110.881
season2024,Spa-Francorchamps,TSU,RB,35.0,2.0,20.0,SOFT,True,109.095,17.0,111.02
season2024,Spa-Francorchamps,TSU,RB,36.0,2.0,21.0,SOFT,True,109.145,16.0,111.125
season2024,Spa-Francorchamps,TSU,RB,37.0,2.0,22.0,SOFT,True,110.004,17.0,112.039
season2024,Spa-Francorchamps,TSU,RB,38.0,2.0,23.0,SOFT,True,108.964,17.0,111.054
season2024,Spa-Francorchamps,TSU,RB,39.0,2.0,24.0,SOFT,True,108.767,17.0,110.91199999999999
season2024,Spa-Francorchamps,TSU,RB,40.0,2.0,25.0,SOFT,True,108.76,17.0,110.96000000000001
season2024,Spa-Francorchamps,TSU,RB,41.0,2.0,26.0,SOFT,True,108.567,17.0,110.82199999999999
season2024,Spa-Francorchamps,TSU,RB,42.0,2.0,27.0,SOFT,True,108.574,17.0,110.884
season2024,Spa-Francorchamps,TSU,RB,43.0,2.0,28.0,SOFT,True,108.212,17.0,110.577
season2024,Spa-Francorchamps,TSU,RB,44.0,2.0,29.0,SOFT,True,107.969,17.0,110.389
season2024,Spa-Francorchamps,SAR,Williams,2.0,1.0,2.0,MEDIUM,True,112.288,20.0,112.398
season2024,Spa-Francorchamps,SAR,Williams,3.0,1.0,3.0,MEDIUM,True,111.366,19.0,111.531
season2024,Spa-Francorchamps,SAR,Williams,4.0,1.0,4.0,MEDIUM,True,110.772,19.0,110.992
season2024,Spa-Francorchamps,SAR,Williams,5.0,1.0,5.0,MEDIUM,True,111.115,19.0,111.39
season2024,Spa-Francorchamps,SAR,Williams,6.0,1.0,6.0,MEDIUM,True,111.282,19.0,111.612
season2024,Spa-Francorchamps,SAR,Williams,7.0,1.0,7.0,MEDIUM,True,111.662,18.0,112.04700000000001
season2024,Spa-Francorchamps,SAR,Williams,10.0,2.0,2.0,MEDIUM,True,109.428,19.0,109.978
season2024,Spa-Francorchamps,SAR,Williams,11.0,2.0,3.0,MEDIUM,True,110.375,19.0,110.98
season2024,Spa-Francorchamps,SAR,Williams,12.0,2.0,4.0,MEDIUM,True,110.202,19.0,110.862
season2024,Spa-Francorchamps,SAR,Williams,13.0,2.0,5.0,MEDIUM,True,110.619,18.0,111.334
season2024,Spa-Francorchamps,SAR,Williams,14.0,2.0,6.0,MEDIUM,True,111.245,19.0,112.015
season2024,Spa-Francorchamps,SAR,Williams,16.0,2.0,8.0,MEDIUM,True,110.456,18.0,111.336
season2024,Spa-Francorchamps,SAR,Williams,17.0,2.0,9.0,MEDIUM,True,110.827,18.0,111.762
season2024,Spa-Francorchamps,SAR,Williams,18.0,2.0,10.0,MEDIUM,True,110.814,17.0,111.80399999999999
season2024,Spa-Francorchamps,SAR,Williams,19.0,2.0,11.0,MEDIUM,True,110.564,17.0,111.609
season2024,Spa-Francorchamps,SAR,Williams,20.0,2.0,12.0,MEDIUM,True,111.269,17.0,112.369
season2024,Spa-Francorchamps,SAR,Williams,21.0,2.0,13.0,MEDIUM,True,110.872,16.0,112.027
season2024,Spa-Francorchamps,SAR,Williams,22.0,2.0,14.0,MEDIUM,True,113.25,16.0,114.46
season2024,Spa-Francorchamps,SAR,Williams,23.0,2.0,15.0,MEDIUM,True,111.203,17.0,112.468
season2024,Spa-Francorchamps,SAR,Williams,26.0,3.0,2.0,HARD,True,108.082,19.0,109.512
season2024,Spa-Francorchamps,SAR,Williams,27.0,3.0,3.0,HARD,True,108.764,19.0,110.249
season2024,Spa-Francorchamps,SAR,Williams,28.0,3.0,4.0,HARD,True,109.134,19.0,110.674
season2024,Spa-Francorchamps,SAR,Williams,29.0,3.0,5.0,HARD,True,108.91,19.0,110.505
season2024,Spa-Francorchamps,SAR,Williams,30.0,3.0,6.0,HARD,True,108.659,19.0,110.30900000000001
season2024,Spa-Francorchamps,SAR,Williams,31.0,3.0,7.0,HARD,True,108.492,19.0,110.197
season2024,Spa-Francorchamps,SAR,Williams,32.0,3.0,8.0,HARD,True,108.513,19.0,110.27300000000001
season2024,Spa-Francorchamps,SAR,Williams,33.0,3.0,9.0,HARD,True,108.465,19.0,110.28
season2024,Spa-Francorchamps,SAR,Williams,34.0,3.0,10.0,HARD,True,108.419,19.0,110.289
season2024,Spa-Francorchamps,SAR,Williams,35.0,3.0,11.0,HARD,True,108.141,19.0,110.066
season2024,Spa-Francorchamps,SAR,Williams,36.0,3.0,12.0,HARD,True,108.373,19.0,110.35300000000001
season2024,Spa-Francorchamps,SAR,Williams,37.0,3.0,13.0,HARD,True,108.679,19.0,110.714
season2024,Spa-Francorchamps,SAR,Williams,38.0,3.0,14.0,HARD,True,108.567,19.0,110.657
season2024,Spa-Francorchamps,SAR,Williams,39.0,3.0,15.0,HARD,True,108.447,19.0,110.592
season2024,Spa-Francorchamps,SAR,Williams,40.0,3.0,16.0,HARD,True,108.507,19.0,110.70700000000001
season2024,Spa-Francorchamps,SAR,Williams,41.0,3.0,17.0,HARD,True,108.899,19.0,111.154
season2024,Spa-Francorchamps,SAR,Williams,42.0,3.0,18.0,HARD,True,109.045,19.0,111.355
season2024,Spa-Francorchamps,SAR,Williams,43.0,3.0,19.0,HARD,True,107.49,18.0,109.85499999999999
season2024,Spa-Francorchamps,SAR,Williams,44.0,3.0,20.0,HARD,True,108.121,18.0,110.541
season2024,Spa-Francorchamps,HUL,Haas F1 Team,2.0,1.0,2.0,MEDIUM,True,111.8,16.0,111.91
season2024,Spa-Francorchamps,HUL,Haas F1 Team,3.0,1.0,3.0,MEDIUM,True,111.234,16.0,111.399
season2024,Spa-Francorchamps,HUL,Haas F1 Team,4.0,1.0,4.0,MEDIUM,True,110.912,16.0,111.132
season2024,Spa-Francorchamps,HUL,Haas F1 Team,5.0,1.0,5.0,MEDIUM,True,110.769,16.0,111.04400000000001
season2024,Spa-Francorchamps,HUL,Haas F1 Team,6.0,1.0,6.0,MEDIUM,True,111.278,16.0,111.608
season2024,Spa-Francorchamps,HUL,Haas F1 Team,9.0,2.0,2.0,HARD,True,109.634,18.0,110.129
season2024,Spa-Francorchamps,HUL,Haas F1 Team,10.0,2.0,3.0,HARD,True,109.269,17.0,109.819
season2024,Spa-Francorchamps,HUL,Haas F1 Team,11.0,2.0,4.0,HARD,True,109.727,17.0,110.33200000000001
season2024,Spa-Francorchamps,HUL,Haas F1 Team,12.0,2.0,5.0,HARD,True,109.825,16.0,110.485
season2024,Spa-Francorchamps,HUL,Haas F1 Team,13.0,2.0,6.0,HARD,True,109.805,14.0,110.52000000000001
season2024,Spa-Francorchamps,HUL,Haas F1 Team,14.0,2.0,7.0,HARD,True,110.517,14.0,111.28699999999999
season2024,Spa-Francorchamps,HUL,Haas F1 Team,16.0,2.0,9.0,HARD,True,110.703,14.0,111.583
season2024,Spa-Francorchamps,HUL,Haas F1 Team,17.0,2.0,10.0,HARD,True,110.966,15.0,111.901
season2024,Spa-Francorchamps,HUL,Haas F1 Team,18.0,2.0,11.0,HARD,True,110.49,14.0,111.47999999999999
season2024,Spa-Francorchamps,HUL,Haas F1 Team,19.0,2.0,12.0,HARD,True,111.403,15.0,112.44800000000001
season2024,Spa-Francorchamps,HUL,Haas F1 Team,22.0,3.0,2.0,MEDIUM,True,109.293,19.0,110.503
season2024,Spa-Francorchamps,HUL,Haas F1 Team,23.0,3.0,3.0,MEDIUM,True,110.063,19.0,111.328
season2024,Spa-Francorchamps,HUL,Haas F1 Team,24.0,3.0,4.0,MEDIUM,True,110.433,18.0,111.753
season2024,Spa-Francorchamps,HUL,Haas F1 Team,25.0,3.0,5.0,MEDIUM,True,109.5,18.0,110.875
season2024,Spa-Francorchamps,HUL,Haas F1 Team,26.0,3.0,6.0,MEDIUM,True,109.228,18.0,110.658
season2024,Spa-Francorchamps,HUL,Haas F1 Team,27.0,3.0,7.0,MEDIUM,True,109.169,18.0,110.654
season2024,Spa-Francorchamps,HUL,Haas F1 Team,28.0,3.0,8.0,MEDIUM,True,109.373,18.0,110.91300000000001
season2024,Spa-Francorchamps,HUL,Haas F1 Team,29.0,3.0,9.0,MEDIUM,True,109.571,18.0,111.166
season2024,Spa-Francorchamps,HUL,Haas F1 Team,30.0,3.0,10.0,MEDIUM,True,109.612,18.0,111.262
season2024,Spa-Francorchamps,HUL,Haas F1 Team,31.0,3.0,11.0,MEDIUM,True,109.525,18.0,111.23
season2024,Spa-Francorchamps,HUL,Haas F1 Team,32.0,3.0,12.0,MEDIUM,True,109.323,18.0,111.083
season2024,Spa-Francorchamps,HUL,Haas F1 Team,33.0,3.0,13.0,MEDIUM,True,109.203,18.0,111.018
season2024,Spa-Francorchamps,HUL,Haas F1 Team,34.0,3.0,14.0,MEDIUM,True,110.294,18.0,112.164
season2024,Spa-Francorchamps,HUL,Haas F1 Team,35.0,3.0,15.0,MEDIUM,True,109.421,18.0,111.346
season2024,Spa-Francorchamps,HUL,Haas F1 Team,36.0,3.0,16.0,MEDIUM,True,109.894,18.0,111.87400000000001
season2024,Spa-Francorchamps,HUL,Haas F1 Team,37.0,3.0,17.0,MEDIUM,True,109.479,18.0,111.514
season2024,Spa-Francorchamps,HUL,Haas F1 Team,38.0,3.0,18.0,MEDIUM,True,109.406,18.0,111.49600000000001
season2024,Spa-Francorchamps,HUL,Haas F1 Team,39.0,3.0,19.0,MEDIUM,True,109.456,18.0,111.601
season2024,Spa-Francorchamps,HUL,Haas F1 Team,40.0,3.0,20.0,MEDIUM,True,109.034,18.0,111.23400000000001
season2024,Spa-Francorchamps,HUL,Haas F1 Team,41.0,3.0,21.0,MEDIUM,True,109.131,18.0,111.386
season2024,Spa-Francorchamps,HUL,Haas F1 Team,42.0,3.0,22.0,MEDIUM,True,109.074,18.0,111.384
season2024,Spa-Francorchamps,HUL,Haas F1 Team,43.0,3.0,23.0,MEDIUM,True,109.974,19.0,112.339
season2024,Spa-Francorchamps,HUL,Haas F1 Team,44.0,3.0,24.0,MEDIUM,True,108.954,19.0,111.374
season2024,Spa-Francorchamps,ZHO,Kick Sauber,2.0,1.0,2.0,HARD,True,112.099,18.0,112.209
season2024,Spa-Francorchamps,ZHO,Kick Sauber,4.0,1.0,4.0,HARD,True,112.376,20.0,112.596
season2024,Spa-Francorchamps,RUS,Mercedes,2.0,1.0,2.0,MEDIUM,True,110.16,5.0,110.27
season2024,Spa-Francorchamps,RUS,Mercedes,3.0,1.0,3.0,MEDIUM,True,110.012,5.0,110.177
season2024,Spa-Francorchamps,RUS,Mercedes,4.0,1.0,4.0,MEDIUM,True,110.057,5.0,110.277
season2024,Spa-Francorchamps,RUS,Mercedes,5.0,1.0,5.0,MEDIUM,True,110.185,5.0,110.46000000000001
season2024,Spa-Francorchamps,RUS,Mercedes,6.0,1.0,6.0,MEDIUM,True,110.09,5.0,110.42
season2024,Spa-Francorchamps,RUS,Mercedes,7.0,1.0,7.0,MEDIUM,True,109.912,5.0,110.29700000000001
season2024,Spa-Francorchamps,RUS,Mercedes,8.0,1.0,8.0,MEDIUM,True,110.548,5.0,110.988
season2024,Spa-Francorchamps,RUS,Mercedes,9.0,1.0,9.0,MEDIUM,True,110.142,5.0,110.637
season2024,Spa-Francorchamps,RUS,Mercedes,12.0,2.0,2.0,HARD,True,109.872,9.0,110.532
season2024,Spa-Francorchamps,RUS,Mercedes,13.0,2.0,3.0,HARD,True,108.702,8.0,109.417
season2024,Spa-Francorchamps,RUS,Mercedes,14.0,2.0,4.0,HARD,True,108.265,7.0,109.035
season2024,Spa-Francorchamps,RUS,Mercedes,16.0,2.0,6.0,HARD,True,108.606,6.0,109.48599999999999
season2024,Spa-Francorchamps,RUS,Mercedes,17.0,2.0,7.0,HARD,True,108.46,6.0,109.395
season2024,Spa-Francorchamps,RUS,Mercedes,18.0,2.0,8.0,HARD,True,108.556,6.0,109.54599999999999
season2024,Spa-Francorchamps,RUS,Mercedes,19.0,2.0,9.0,HARD,True,108.499,6.0,109.544
season2024,Spa-Francorchamps,RUS,Mercedes,20.0,2.0,10.0,HARD,True,109.605,6.0,110.705
season2024,Spa-Francorchamps,RUS,Mercedes,21.0,2.0,11.0,HARD,True,107.763,4.0,108.918
season2024,Spa-Francorchamps,RUS,Mercedes,22.0,2.0,12.0,HARD,True,108.588,4.0,109.79799999999999
season2024,Spa-Francorchamps,RUS,Mercedes,23.0,2.0,13.0,HARD,True,108.412,4.0,109.677
season2024,Spa-Francorchamps,RUS,Mercedes,24.0,2.0,14.0,HARD,True,108.325,4.0,109.645
season2024,Spa-Francorchamps,RUS,Mercedes,25.0,2.0,15.0,HARD,True,107.992,4.0,109.367
season2024,Spa-Francorchamps,RUS,Mercedes,26.0,2.0,16.0,HARD,True,107.759,3.0,109.18900000000001
season2024,Spa-Francorchamps,RUS,Mercedes,27.0,2.0,17.0,HARD,True,107.707,2.0,109.192
season2024,Spa-Francorchamps,RUS,Mercedes,28.0,2.0,18.0,HARD,True,107.665,2.0,109.20500000000001
season2024,Spa-Francorchamps,RUS,Mercedes,29.0,2.0,19.0,HARD,True,107.76,2.0,109.355
season2024,Spa-Francorchamps,RUS,Mercedes,30.0,2.0,20.0,HARD,True,107.628,2.0,109.278
season2024,Spa-Francorchamps,RUS,Mercedes,31.0,2.0,21.0,HARD,True,107.48,1.0,109.185
season2024,Spa-Francorchamps,RUS,Mercedes,32.0,2.0,22.0,HARD,True,107.596,1.0,109.35600000000001
season2024,Spa-Francorchamps,RUS,Mercedes,33.0,2.0,23.0,HARD,True,107.315,1.0,109.13
season2024,Spa-Francorchamps,RUS,Mercedes,34.0,2.0,24.0,HARD,True,107.432,1.0,109.302
season2024,Spa-Francorchamps,RUS,Mercedes,35.0,2.0,25.0,HARD,True,107.562,1.0,109.487
season2024,Spa-Francorchamps,RUS,Mercedes,36.0,2.0,26.0,HARD,True,107.62,1.0,109.60000000000001
season2024,Spa-Francorchamps,RUS,Mercedes,37.0,2.0,27.0,HARD,True,107.919,1.0,109.954
season2024,Spa-Francorchamps,RUS,Mercedes,38.0,2.0,28.0,HARD,True,107.6,1.0,109.69
season2024,Spa-Francorchamps,RUS,Mercedes,39.0,2.0,29.0,HARD,True,107.796,1.0,109.941
season2024,Spa-Francorchamps,RUS,Mercedes,40.0,2.0,30.0,HARD,True,107.631,1.0,109.831
season2024,Spa-Francorchamps,RUS,Mercedes,41.0,2.0,31.0,HARD,True,107.754,1.0,110.009
season2024,Spa-Francorchamps,RUS,Mercedes,42.0,2.0,32.0,HARD,True,107.465,1.0,109.775
season2024,Spa-Francorchamps,RUS,Mercedes,43.0,2.0,33.0,HARD,True,107.301,1.0,109.666
season2024,Spa-Francorchamps,RUS,Mercedes,44.0,2.0,34.0,HARD,True,107.113,1.0,109.533
season2023,São Paulo,VER,Red Bull Racing,4.0,3.0,5.0,SOFT,False,132.67,1.0,132.89
season2023,São Paulo,VER,Red Bull Racing,5.0,3.0,6.0,SOFT,False,75.745,1.0,76.02000000000001
season2023,São Paulo,VER,Red Bull Racing,6.0,3.0,7.0,SOFT,False,75.547,1.0,75.877
season2023,São Paulo,VER,Red Bull Racing,7.0,3.0,8.0,SOFT,False,75.591,1.0,75.976
season2023,São Paulo,VER,Red Bull Racing,8.0,3.0,9.0,SOFT,False,75.864,1.0,76.304
season2023,São Paulo,VER,Red Bull Racing,9.0,3.0,10.0,SOFT,False,76.169,1.0,76.664
season2023,São Paulo,VER,Red Bull Racing,10.0,3.0,11.0,SOFT,False,75.989,1.0,76.539
season2023,São Paulo,VER,Red Bull Racing,11.0,3.0,12.0,SOFT,False,76.272,1.0,76.87700000000001
season2023,São Paulo,VER,Red Bull Racing,12.0,3.0,13.0,SOFT,False,75.879,1.0,76.539
season2023,São Paulo,VER,Red Bull Racing,13.0,3.0,14.0,SOFT,False,76.299,1.0,77.01400000000001
season2023,São Paulo,VER,Red Bull Racing,14.0,3.0,15.0,SOFT,False,76.08,1.0,76.85
season2023,São Paulo,VER,Red Bull Racing,15.0,3.0,16.0,SOFT,False,76.408,1.0,77.233
season2023,São Paulo,VER,Red Bull Racing,16.0,3.0,17.0,SOFT,False,76.305,1.0,77.185
season2023,São Paulo,VER,Red Bull Racing,17.0,3.0,18.0,SOFT,False,76.17,1.0,77.105
season2023,São Paulo,VER,Red Bull Racing,18.0,3.0,19.0,SOFT,False,76.341,1.0,77.33099999999999
season2023,São Paulo,VER,Red Bull Racing,19.0,3.0,20.0,SOFT,False,76.047,1.0,77.092
season2023,São Paulo,VER,Red Bull Racing,20.0,3.0,21.0,SOFT,False,75.996,1.0,77.09599999999999
season2023,São Paulo,VER,Red Bull Racing,21.0,3.0,22.0,SOFT,False,76.207,1.0,77.362
season2023,São Paulo,VER,Red Bull Racing,22.0,3.0,23.0,SOFT,False,76.206,1.0,77.416
season2023,São Paulo,VER,Red Bull Racing,23.0,3.0,24.0,SOFT,False,76.026,1.0,77.291
season2023,São Paulo,VER,Red Bull Racing,24.0,3.0,25.0,SOFT,False,76.397,1.0,77.717
season2023,São Paulo,VER,Red Bull Racing,25.0,3.0,26.0,SOFT,False,76.269,1.0,77.644
season2023,São Paulo,VER,Red Bull Racing,26.0,3.0,27.0,SOFT,False,76.435,1.0,77.86500000000001
season2023,São Paulo,VER,Red Bull Racing,29.0,4.0,2.0,MEDIUM,True,75.713,1.0,77.30799999999999
season2023,São Paulo,VER,Red Bull Racing,30.0,4.0,3.0,MEDIUM,True,75.799,1.0,77.44900000000001
season2023,São Paulo,VER,Red Bull Racing,31.0,4.0,4.0,MEDIUM,True,75.787,1.0,77.492
season2023,São Paulo,VER,Red Bull Racing,32.0,4.0,5.0,MEDIUM,True,75.439,1.0,77.199
season2023,São Paulo,VER,Red Bull Racing,33.0,4.0,6.0,MEDIUM,True,75.174,1.0,76.989
season2023,São Paulo,VER,Red Bull Racing,34.0,4.0,7.0,MEDIUM,True,75.115,1.0,76.985
season2023,São Paulo,VER,Red Bull Racing,35.0,4.0,8.0,MEDIUM,True,75.157,1.0,77.082
season2023,São Paulo,VER,Red Bull Racing,36.0,4.0,9.0,MEDIUM,True,75.125,1.0,77.105
